headline,label
 On a long road  keep praying for me   Damar Hamlin speaks for the first time since his cardiac arrest   as he thanks fans for  overwhelming  love and support and vows  this will make me stronger ,1
The upper crust pugilist and the hard partying pal  Thomas Van Straubenzee and James Mead were the  REAL best men  at Prince William and Kate Middleton s wedding  Prince Harry says,1
Touching   or grotesque  The AI gadget that lets you  talk  to loved ones beyond the grave to help friends and family cope with grief,1
Bee  Fly and Wasp    the code names given by Harry in his new book to the Queen s top aides who helped to negotiate the  Megxit deal ,1
After Harry s revelation that he killed    Taliban in Afghanistan    Now hate preacher who inspired Lee Rigby killers tells jihadis to target British troops,-1
 Leo gives me the ick   SARAH PACKER claims Leonardo DiCaprio is slowly morphing into the new Hugh Hefner as he is  a touch sleazy ,0
King Charles BANNED Meghan Markle from Balmoral as Queen lay dying  Prince Harry says   and claims he told his father   Don t ever speak about my wife that way ,-1
Ice to see you  Visitors from around the world descend on South Korean ice fishing festival to catch trout from holes cut in frozen river,1
Animal charity boss Pen Farthing flees Kabul saying Prince Harry s confession to killing    Taliban has put him in mortal danger   as military expert says comments are a  gift  to tank chasing lawyers keen to prosecute British soldiers for war crimes,-1
Disgraced influencer Andrew Tate admitted women who stay in his house are  NOT allowed to leave  and boasted  you don t go nowhere  in resurfaced video,-1
Scientists give major boost to hopes of living with motor neuron disease  battled by Stephen Hawking for years  with new kidney drugs,1
Daughter of Holocaust survivors  shocked and terrified  after a Hitler loving antisemite performed a Nazi salute and hurled a disturbing racial slur at her during a grocery run in Melbourne,-1
Prince William  lunged at Prince Harry and grabbed his shirt twice  and used secret code phrase about Diana in row over Oprah Winfrey interview after in front of Charles after Philip s funeral,-1
The older woman who took Harry s virginity and  treated him like a young stallion  is now a stud vet  says pub manager,1
Prince Harry reveals his side of  tiara gate   Duke DENIES saying  What Meghan wants  Meghan gets  ahead of wedding as he details the extraordinary confrontation with Queen s confidante Angela Kelly who gave him  a look that made me shiver ,-1
Italian tennis star under investigation for allegedly using FAKE Covid vaccination paperwork to get into the country  as she prepares to play in the Australian Open this month,-1
Spare us  Now it s Meghan s turn  as Harry reveals she kept a diary during her turbulent years in the Royal Family which may form the basis of her own book,0
Kaylee Goncalves  family defends surviving roommate who saw Idaho  murderer  but didn t call police  Says student was  scared to death  and insists she s a victim too,-1
Is Brooklyn Beckham s beef a Michelin star meal or a raw deal  FEMAIL puts the wannabe chef s  underdone  recipe to the test,0
Crisis  what crisis  El Paso clears migrant camps ahead of Biden s first trip to border on Sunday   as frustrated agents say numbers always fall in January and he might as well have gone to DES MOINES,-1
 Who else is sick of this lunacy   DC Comics fans outraged as new Batman plot sees the Joker become PREGNANT and give birth,-1
Flood  wet and tears    Ancient ford is closed after millions around the world tuned in on TikTok to watch videos of drivers  cars floating away in the floods,-1
Police drain pool at home missing Massachusetts mom shared with her husband after she vanished at  am on New Year s Day  as desperate search expands to nearby wooded areas,0
Meghan  kept gifts but shared them out  while at Kensington Palace  Prince Harry reveals in his explosive new memoir,1
Prince Harry s  ambushes  on Royal Family  harmed frail Queen s health in last year of her life   sources close to late monarch say,-1
DR ELLIE CANNON  Is there a probiotic that will ease my terrible IBS pain ,-1
 He just wants to live in peace   Brad Pitt  semi retires  from Hollywood as he weighs up move to French vineyard he owns with ex Angelina Jolie to be a carpenter    after selling huge stake in production company,1
Prince Harry says he felt  guilt  walking outside Kensington Palace following Princess Diana s death and reveals he and Prince William  were unable to show emotion  when they met mourners,-1
Psychologist predicts dip in Buffalo Bills  performance this weekend after suffering psychological damage from witnessing teammate Damar Hamlin s on field traumatic arrest   but other experts say traumatic scenes will have  lit a fire under them ,-1
The Russians must fall  Ukrainians topple statue of Russian science great Mikhail Lomonosov after already tearing down Catherine The Great  Alexander Pushkin and Maxim Gorky,1
Prince William and Kate were  religious  viewers of Meghan s show Suits  Prince Harry says   so did they sit through THOSE sex scenes ,0
Mom sues Ohio school after eighth grade daughter was forced to strip to her underpants and  held against her will  by teachers searching for vape pen  Girl was left  traumatized ,-1
GOP      race heats up  South Dakota Governor Kristi Noem gives VERY presidential pre inauguration interview blasting Biden  as she squares up against Gov  Ron DeSantis for White House bid,0
Kevin McCarthy made a beeline for Matt Gaetz saying  You ve made your point  people have to go home  as he pleaded with Florida Rep  not to further delay chaotic Speaker vote,-1
Film fans spot the same character in both Pretty Woman and the Princess Diaries movies   who was even given the same line by director Garry Marshall,1
That s news to me  People share the most hilarious headlines they have seen online,1
CES Wall of Shame  A scary face toning mask deemed unsafe by the FDA and Nike sunglasses that stick to your head with magnets   just two of the    flops flaunted at tech show as a stark warning to entrepreneurs,-1
NBA fans slam  criminally low  prize after Indiana Pacers fan nails a free throw    pointer AND a half court shot in hugely impressive half time game    only to walk away with just      ,1
Inside the  bulls  t   fitness influencer craze  Health coach reveals the toxic exercise and diet myths that millions follow   so how many have you fallen for ,-1
Brooklyn GOP assemblyman is accused of being a secret woke left winger over his donations to Bernie Sanders and gushing praise for NY s Democrat Governor Kathy Hochul,1
LIVE            Titans vs Jaguars   NFL LIVE  AFC South rivals face off for a playoff spot in HUGE match up in Jacksonville,1
Trump takes credit for Kevin McCarthy s victory and says  crazy  selection process made result MORE important   after new Speaker thanked former president for his support,1
Grieving mother of Jan   rioter Ashli Babbitt claims Capitol police  roughed her up  two years after they shot her daughter dead   as video emerges of the aftermath of her arrest,-1
Joe Biden is  ALL IN  and readying to launch      re election campaign after making decision to run again during family s St  Croix vacation  He would be    by end of the second term,0
TOP US SPORTS STORIES,1
Louisiana girl     is mauled to death by neighbor s bloodthirsty pit bull while playing outside  Dog s owner      is charged with homicide  as victim s mom says   My heart is shattered ,-1
Drag racer is killed when his car TAKES OFF at    km h and flips over safety barriers into a camera tower before disintegrating,-1
Teacher      deliberately shot in the chest by six year old boy in Virginia elementary school classroom  has improved  and is  in stable condition   Child remains in police custody,1
Fallen off your New Year s resolution already  Hypnotherapist to the stars reveals four tips to get back on track,-1
The REAL reason your boyfriend keeps starting fights with you  Warring men reveal why they pick arguments in relationships,-1
Why are pregnant women still NOT being treated for hyperemesis gravidarum  The extreme vomiting condition that hit Kate Middleton and drove one expectant mother to despair,-1
That s not very subtle  California Democrat Katie Porter sends message to Congress as she kicks back with some McCarthy is finally crowned Speaker,0
Mormon father  purposely  removed guns from Utah home just days before murdering his wife  their five children and mother in law   leaving victims  vulnerable  and unable to defend themselves  claim relatives,-1
Prince Harry s  shame  over his infamous Las Vegas party where he was photographed playing naked billiards after an all day drinking session,0
Snooker world rocked by match fixing scandal as    players are banned amid allegations of bullying and the involvement of criminal gangs  leaving the sport shrouded in controversy on the eve of      Masters,-1
Would YOU get a  vampire facial  for your vagina  Four of the strangest intimate treatments available to women in     ,0
NFL and MLB legend Bo Jackson tells hospitalized Damar Hamlin  hell yeah we won young man  after hearing the Bills player asked if his team was victorious three days on from his cardiac arrest,-1
HEALTH NOTES  Mental health is off limits at work with only one in ten telling their boss about struggles,-1
DAVID MARCUS  A soap opera of sophistry  boiling raw emotion  a near punch up   Congress s night of mayhem was a   th century political brawl  but at least our politicians behaving badly proved they really DO care,0
Chiefs vs Raiders LIVE  NFL returns for the first game since Damar Hamlin s cardiac arrest as Kansas City look to beat AFC West rival in their bid to seal No   seed ahead of the Bills,-1
